Driver,LapNumber,RaceName_x,Year_x,TyreLife,PitInTime,AirTemp,TrackTemp,Humidity,Position,Compound_label,LapTime_label,Sector1Time_label,Sector2Time_label,Sector3Time_label,PitInTime_label,PitOutTime_label,FreshTyre_encoded,Rainfall_encoded,NextPit
ZHO,45.0,Italy,2022,27.0,NaT,28.3,42.7,31.0,11.0,0,11727,6817,4384,7535,1250,1214,1,0,
ZHO,46.0,Italy,2022,28.0,NaT,28.3,42.6,31.0,10.0,0,11605,6726,4233,7586,1250,1214,1,0,
ZHO,47.0,Italy,2022,29.0,NaT,28.4,42.3,31.0,10.0,0,20696,10318,11024,12070,1250,1214,1,0,
ZHO,48.0,Italy,2022,30.0,NaT,28.5,42.2,31.0,10.0,0,21298,12416,10999,12034,1250,1214,1,0,
ZHO,49.0,Italy,2022,31.0,NaT,28.5,42.5,31.0,10.0,0,19316,12665,7163,10308,1250,1214,1,0,
ZHO,50.0,Italy,2022,32.0,NaT,28.4,42.6,31.0,10.0,0,21569,12908,14274,10586,1250,1214,1,0,
ZHO,51.0,Italy,2022,33.0,NaT,28.4,42.4,31.0,10.0,0,14799,8564,6690,8849,1250,1214,1,0,
ZHO,52.0,Italy,2022,34.0,NaT,28.4,42.4,30.0,10.0,0,13406,7782,5091,8562,1250,1214,1,0,
ZHO,53.0,Italy,2022,35.0,NaT,28.5,42.7,30.0,10.0,0,21570,11972,13188,12352,1250,1214,1,0,
ALB,1.0,Styria,2022,1.0,NaT,20.3,30.3,37.0,13.0,2,6518,14560,7274,2298,1250,1214,1,0,10.0
ALB,2.0,Styria,2022,2.0,NaT,20.3,30.3,36.0,13.0,2,3267,1062,6998,2177,1250,1214,1,0,9.0
ALB,3.0,Styria,2022,3.0,NaT,20.4,30.4,37.0,13.0,2,2838,532,6538,1988,1250,1214,1,0,8.0
ALB,4.0,Styria,2022,4.0,NaT,20.4,30.2,34.0,13.0,2,2701,432,6506,1915,1250,1214,1,0,7.0
ALB,5.0,Styria,2022,5.0,NaT,20.4,30.2,34.0,13.0,2,2751,532,6468,1936,1250,1214,1,0,6.0
ALB,6.0,Styria,2022,6.0,NaT,20.4,29.9,34.0,13.0,2,2838,606,6515,1946,1250,1214,1,0,5.0
ALB,7.0,Styria,2022,7.0,NaT,20.4,29.4,35.0,13.0,2,2717,527,6479,1878,1250,1214,1,0,4.0
ALB,8.0,Styria,2022,8.0,NaT,20.3,29.6,36.0,13.0,2,2804,540,6530,1946,1250,1214,1,0,3.0
ALB,9.0,Styria,2022,9.0,NaT,20.4,30.4,35.0,13.0,2,2858,469,6648,1973,1250,1214,1,0,2.0
ALB,10.0,Styria,2022,10.0,NaT,20.3,30.8,35.0,13.0,2,2683,594,6474,1777,1250,1214,1,0,1.0
ALB,11.0,Styria,2022,11.0,0 days 01:15:34.383000,20.5,30.7,35.0,14.0,2,3518,516,6552,4677,484,1214,1,0,30.0
ALB,12.0,Styria,2022,1.0,NaT,20.4,29.8,35.0,17.0,0,12829,11292,6069,1259,1250,428,1,0,29.0
ALB,13.0,Styria,2022,2.0,NaT,20.4,29.5,36.0,15.0,0,2310,748,6137,1426,1250,1214,1,0,28.0
ALB,14.0,Styria,2022,1.0,NaT,20.4,29.3,35.0,15.0,0,2256,888,5891,1457,1250,1214,1,0,27.0
ALB,15.0,Styria,2022,2.0,NaT,20.3,29.1,36.0,15.0,0,2470,827,6115,1606,1250,1214,1,0,26.0
ALB,16.0,Styria,2022,3.0,NaT,20.1,29.0,36.0,15.0,0,2180,661,6012,1437,1250,1214,1,0,25.0
ALB,17.0,Styria,2022,4.0,NaT,20.0,28.8,37.0,15.0,0,2302,545,6198,1549,1250,1214,1,0,24.0
ALB,18.0,Styria,2022,5.0,NaT,19.8,28.5,37.0,15.0,0,2128,335,6121,1575,1250,1214,1,0,23.0
ALB,19.0,Styria,2022,6.0,NaT,19.8,28.5,37.0,15.0,0,2464,757,6316,1469,1250,1214,1,0,22.0
ALB,20.0,Styria,2022,7.0,NaT,19.8,28.8,37.0,15.0,0,2400,701,6287,1458,1250,1214,1,0,21.0
ALB,21.0,Styria,2022,8.0,NaT,19.9,28.8,36.0,14.0,0,2559,867,6209,1591,1250,1214,1,0,20.0
ALB,22.0,Styria,2022,9.0,NaT,20.0,29.3,36.0,14.0,0,2895,778,6387,2015,1250,1214,1,0,19.0
ALB,23.0,Styria,2022,10.0,NaT,20.1,29.8,36.0,14.0,0,2959,965,6502,1847,1250,1214,1,0,18.0
ALB,24.0,Styria,2022,11.0,NaT,20.1,29.8,34.0,14.0,0,3101,861,6867,1874,1250,1214,1,0,17.0
ALB,25.0,Styria,2022,12.0,NaT,20.2,29.4,35.0,14.0,0,2743,618,6621,1700,1250,1214,1,0,16.0
ALB,26.0,Styria,2022,13.0,NaT,20.2,29.9,36.0,14.0,0,2835,804,6427,1846,1250,1214,1,0,15.0
ALB,27.0,Styria,2022,14.0,NaT,20.3,30.4,35.0,13.0,0,2998,896,6636,1843,1250,1214,1,0,14.0
ALB,28.0,Styria,2022,15.0,NaT,20.4,30.4,34.0,12.0,0,2983,894,6649,1805,1250,1214,1,0,13.0
ALB,29.0,Styria,2022,16.0,NaT,20.3,31.1,35.0,12.0,0,2863,837,6454,1843,1250,1214,1,0,12.0
ALB,30.0,Styria,2022,17.0,NaT,20.3,31.6,34.0,11.0,0,2805,938,6386,1727,1250,1214,1,0,11.0
ALB,31.0,Styria,2022,18.0,NaT,20.3,31.2,34.0,11.0,0,2818,1029,6348,1695,1250,1214,1,0,10.0
ALB,32.0,Styria,2022,19.0,NaT,20.3,31.2,35.0,11.0,0,2695,891,6206,1772,1250,1214,1,0,9.0
ALB,33.0,Styria,2022,20.0,NaT,20.4,31.9,33.0,11.0,0,2898,918,6474,1824,1250,1214,1,0,8.0
ALB,34.0,Styria,2022,21.0,NaT,20.4,32.3,34.0,11.0,0,2855,901,6446,1776,1250,1214,1,0,7.0
ALB,35.0,Styria,2022,22.0,NaT,20.5,32.9,34.0,11.0,0,2762,974,6325,1685,1250,1214,1,0,6.0
ALB,36.0,Styria,2022,23.0,NaT,20.8,33.6,33.0,11.0,0,2776,932,6392,1682,1250,1214,1,0,5.0
ALB,37.0,Styria,2022,24.0,NaT,20.8,33.6,33.0,11.0,0,2917,951,6405,1882,1250,1214,1,0,4.0
ALB,38.0,Styria,2022,25.0,NaT,20.8,33.6,32.0,11.0,0,2973,950,6516,1865,1250,1214,1,0,3.0
ALB,39.0,Styria,2022,26.0,NaT,20.7,33.2,33.0,11.0,0,2882,843,6466,1868,1250,1214,1,0,2.0
ALB,40.0,Styria,2022,27.0,NaT,20.7,33.2,32.0,11.0,0,3109,877,6814,1938,1250,1214,1,0,1.0
ALB,41.0,Styria,2022,28.0,0 days 01:51:48.372000,20.6,33.1,33.0,10.0,0,3580,928,6382,4633,977,1214,1,0,
ALB,42.0,Styria,2022,29.0,NaT,20.6,33.5,34.0,16.0,0,12442,11205,5889,1154,1250,900,1,0,
ALB,43.0,Styria,2022,30.0,NaT,20.7,33.8,34.0,16.0,0,1765,520,5650,1405,1250,1214,1,0,
ALB,44.0,Styria,2022,31.0,NaT,20.8,34.3,33.0,15.0,0,1697,158,5971,1382,1250,1214,1,0,
ALB,45.0,Styria,2022,32.0,NaT,21.0,34.3,32.0,15.0,0,2157,609,6062,1410,1250,1214,1,0,
ALB,46.0,Styria,2022,33.0,NaT,21.0,34.1,32.0,14.0,0,2068,579,5876,1500,1250,1214,1,0,
ALB,47.0,Styria,2022,34.0,NaT,21.0,34.1,33.0,13.0,0,2086,601,6036,1342,1250,1214,1,0,
ALB,48.0,Styria,2022,35.0,NaT,21.1,34.3,32.0,13.0,0,1926,670,5817,1298,1250,1214,1,0,
ALB,49.0,Styria,2022,36.0,NaT,20.9,34.4,32.0,12.0,0,2105,730,5952,1322,1250,1214,1,0,
ALB,50.0,Styria,2022,37.0,NaT,20.8,34.0,32.0,12.0,0,1819,579,5836,1230,1250,1214,1,0,
ALB,51.0,Styria,2022,38.0,NaT,20.8,33.8,32.0,12.0,0,1825,624,5828,1202,1250,1214,1,0,
ALB,52.0,Styria,2022,39.0,NaT,20.9,33.8,33.0,12.0,0,3270,701,6121,3366,1250,1214,1,0,
ALB,53.0,Styria,2022,40.0,NaT,20.9,32.6,32.0,12.0,0,2268,516,6174,1553,1250,1214,1,0,
ALB,54.0,Styria,2022,41.0,NaT,20.9,32.3,32.0,12.0,0,2599,651,6720,1337,1250,1214,1,0,
ALB,55.0,Styria,2022,42.0,NaT,20.8,31.9,32.0,12.0,0,1841,676,5720,1277,1250,1214,1,0,
ALB,56.0,Styria,2022,43.0,NaT,20.4,31.7,32.0,12.0,0,1713,633,5677,1209,1250,1214,1,0,
ALB,57.0,Styria,2022,44.0,NaT,20.3,31.8,33.0,11.0,0,11192,715,10610,6956,1250,1214,1,0,
ALB,58.0,Styria,2022,45.0,NaT,20.4,31.2,34.0,11.0,0,15134,4906,10623,7653,1250,1214,1,0,
ALB,59.0,Styria,2022,46.0,NaT,20.4,30.9,34.0,10.0,0,3110,1503,5392,2165,1250,1214,1,0,
ALB,60.0,Styria,2022,47.0,NaT,20.2,30.9,35.0,10.0,0,1159,285,5447,1117,1250,1214,1,0,
ALB,61.0,Styria,2022,48.0,NaT,20.3,31.2,35.0,10.0,0,1996,528,6271,1066,1250,1214,1,0,
ALB,62.0,Styria,2022,49.0,NaT,20.4,31.1,35.0,10.0,0,1385,522,5556,1053,1250,1214,1,0,
ALB,63.0,Styria,2022,50.0,NaT,20.5,30.8,33.0,10.0,0,1995,627,5728,1513,1250,1214,1,0,
ALB,64.0,Styria,2022,51.0,NaT,20.4,30.6,34.0,11.0,0,2616,724,6515,1511,1250,1214,1,0,
ALB,65.0,Styria,2022,52.0,NaT,20.2,30.4,34.0,11.0,0,2119,332,6203,1485,1250,1214,1,0,
ALB,66.0,Styria,2022,53.0,NaT,20.0,30.6,34.0,11.0,0,2250,711,6034,1481,1250,1214,1,0,
ALB,67.0,Styria,2022,54.0,NaT,19.8,30.6,34.0,12.0,0,2404,875,6110,1473,1250,1214,1,0,
ALB,68.0,Styria,2022,55.0,NaT,19.9,30.6,34.0,12.0,0,2070,717,5948,1293,1250,1214,1,0,
ALB,69.0,Styria,2022,56.0,NaT,20.0,31.4,34.0,12.0,0,1924,613,5766,1403,1250,1214,1,0,
ALB,70.0,Styria,2022,57.0,NaT,20.1,31.5,33.0,12.0,0,2074,650,6081,1231,1250,1214,1,0,
ALO,1.0,Styria,2022,1.0,NaT,20.3,30.3,37.0,18.0,0,7431,14560,7402,2630,1250,1214,1,0,26.0
ALO,2.0,Styria,2022,2.0,NaT,20.3,30.3,36.0,17.0,0,3285,1110,7087,2110,1250,1214,1,0,25.0
ALO,3.0,Styria,2022,3.0,NaT,20.4,30.4,37.0,17.0,0,2922,748,6647,1840,1250,1214,1,0,24.0
ALO,4.0,Styria,2022,4.0,NaT,20.4,30.2,34.0,17.0,0,2961,512,6728,2025,1250,1214,1,0,23.0
ALO,5.0,Styria,2022,5.0,NaT,20.4,30.2,34.0,17.0,0,2671,524,6410,1875,1250,1214,1,0,22.0
ALO,6.0,Styria,2022,6.0,NaT,20.4,29.9,34.0,17.0,0,2844,570,6486,2008,1250,1214,1,0,21.0
ALO,7.0,Styria,2022,7.0,NaT,20.4,29.4,35.0,17.0,0,2980,663,6539,2082,1250,1214,1,0,20.0
ALO,8.0,Styria,2022,8.0,NaT,20.3,29.6,36.0,17.0,0,2997,608,6561,2119,1250,1214,1,0,19.0
ALO,9.0,Styria,2022,9.0,NaT,20.4,30.4,35.0,17.0,0,3033,565,6715,2109,1250,1214,1,0,18.0
ALO,10.0,Styria,2022,10.0,NaT,20.3,30.8,35.0,17.0,0,3079,485,6729,2198,1250,1214,1,0,17.0
ALO,11.0,Styria,2022,11.0,NaT,20.5,30.7,35.0,17.0,0,3057,761,6583,2118,1250,1214,1,0,16.0
ALO,12.0,Styria,2022,12.0,NaT,20.4,29.8,35.0,14.0,0,3166,650,6640,2309,1250,1214,1,0,15.0
ALO,13.0,Styria,2022,13.0,NaT,20.4,29.5,36.0,12.0,0,3071,1149,6673,1749,1250,1214,1,0,14.0
ALO,14.0,Styria,2022,14.0,NaT,20.4,29.3,35.0,12.0,0,2873,1060,6315,1790,1250,1214,1,0,13.0
ALO,15.0,Styria,2022,15.0,NaT,20.3,29.1,36.0,11.0,0,2619,534,6215,1975,1250,1214,1,0,12.0
ALO,16.0,Styria,2022,16.0,NaT,20.1,29.0,36.0,10.0,0,2889,699,6464,2006,1250,1214,1,0,11.0
ALO,17.0,Styria,2022,17.0,NaT,20.0,28.8,37.0,8.0,0,2875,685,6545,1918,1250,1214,1,0,10.0
ALO,18.0,Styria,2022,18.0,NaT,19.8,28.5,37.0,8.0,0,2980,660,6658,1994,1250,1214,1,0,9.0
ALO,19.0,Styria,2022,19.0,NaT,19.8,28.5,37.0,8.0,0,2903,514,6578,2069,1250,1214,1,0,8.0
ALO,20.0,Styria,2022,20.0,NaT,19.8,28.8,37.0,8.0,0,3009,594,6622,2111,1250,1214,1,0,7.0
ALO,21.0,Styria,2022,21.0,NaT,19.8,28.8,36.0,9.0,0,3153,597,7075,1907,1250,1214,1,0,6.0
ALO,22.0,Styria,2022,22.0,NaT,20.0,29.3,36.0,9.0,0,2854,651,6314,2086,1250,1214,1,0,5.0
ALO,23.0,Styria,2022,23.0,NaT,20.1,29.8,36.0,9.0,0,3209,637,6802,2327,1250,1214,1,0,4.0
ALO,24.0,Styria,2022,24.0,NaT,20.1,29.8,34.0,10.0,0,3299,1295,7117,2012,1250,1214,1,0,3.0
ALO,25.0,Styria,2022,25.0,NaT,20.2,29.4,35.0,11.0,0,3072,679,6937,1841,1250,1214,1,0,2.0
ALO,26.0,Styria,2022,26.0,NaT,20.2,29.9,36.0,10.0,0,2616,573,6241,1914,1250,1214,1,0,1.0
ALO,27.0,Styria,2022,27.0,0 days 01:34:56.507000,20.3,30.4,35.0,12.0,0,3738,679,6858,4746,779,1214,1,0,30.0
ALO,28.0,Styria,2022,1.0,NaT,20.4,30.4,34.0,18.0,2,12083,11010,5887,1220,1250,691,1,0,29.0
ALO,29.0,Styria,2022,2.0,NaT,20.3,31.1,35.0,18.0,2,1688,826,5433,1229,1250,1214,1,0,28.0
ALO,30.0,Styria,2022,3.0,NaT,20.3,31.6,35.0,18.0,2,2028,369,5924,1610,1250,1214,1,0,27.0
ALO,31.0,Styria,2022,4.0,NaT,20.3,31.2,34.0,18.0,2,2702,543,6390,1924,1250,1214,1,0,26.0
ALO,32.0,Styria,2022,5.0,NaT,20.3,31.2,35.0,17.0,2,2307,504,6202,1595,1250,1214,1,0,25.0
ALO,33.0,Styria,2022,6.0,NaT,20.4,31.9,33.0,16.0,2,2324,495,6376,1456,1250,1214,1,0,24.0
ALO,34.0,Styria,2022,7.0,NaT,20.4,32.3,34.0,16.0,2,2047,928,5700,1307,1250,1214,1,0,23.0
ALO,35.0,Styria,2022,8.0,NaT,20.7,33.0,34.0,16.0,2,2103,963,5712,1330,1250,1214,1,0,22.0
ALO,36.0,Styria,2022,9.0,NaT,20.8,33.6,33.0,16.0,2,2170,886,5864,1347,1250,1214,1,0,21.0
ALO,37.0,Styria,2022,10.0,NaT,20.8,33.6,33.0,16.0,2,2231,830,5913,1449,1250,1214,1,0,20.0
ALO,38.0,Styria,2022,11.0,NaT,20.8,33.6,32.0,16.0,2,2378,841,6034,1538,1250,1214,1,0,19.0
ALO,39.0,Styria,2022,12.0,NaT,20.7,33.2,33.0,14.0,2,3052,544,6633,2191,1250,1214,1,0,18.0
ALO,40.0,Styria,2022,13.0,NaT,20.7,33.2,32.0,12.0,2,2427,449,6339,1693,1250,1214,1,0,17.0
ALO,41.0,Styria,2022,14.0,NaT,20.6,33.1,33.0,11.0,2,2185,859,5814,1447,1250,1214,1,0,16.0
ALO,42.0,Styria,2022,15.0,NaT,20.6,33.5,34.0,9.0,2,2335,973,5949,1428,1250,1214,1,0,15.0
ALO,43.0,Styria,2022,16.0,NaT,20.7,33.8,34.0,9.0,2,2145,924,5802,1343,1250,1214,1,0,14.0
ALO,44.0,Styria,2022,17.0,NaT,20.8,34.3,33.0,7.0,2,2086,885,5835,1261,1250,1214,1,0,13.0
ALO,45.0,Styria,2022,18.0,NaT,20.9,34.3,33.0,5.0,2,2077,890,5866,1215,1250,1214,1,0,12.0
ALO,46.0,Styria,2022,19.0,NaT,21.0,34.1,32.0,5.0,2,1987,849,5730,1282,1250,1214,1,0,11.0
ALO,47.0,Styria,2022,20.0,NaT,21.0,34.1,33.0,5.0,2,1965,827,5699,1307,1250,1214,1,0,10.0
ALO,48.0,Styria,2022,21.0,NaT,21.1,34.3,32.0,5.0,2,1805,804,5564,1259,1250,1214,1,0,9.0
ALO,49.0,Styria,2022,22.0,NaT,20.9,34.4,32.0,5.0,2,1840,844,5639,1189,1250,1214,1,0,8.0
ALO,50.0,Styria,2022,23.0,NaT,20.8,34.4,33.0,5.0,2,2002,823,5804,1251,1250,1214,1,0,7.0
ALO,51.0,Styria,2022,24.0,NaT,20.8,34.0,32.0,5.0,2,1852,809,5630,1248,1250,1214,1,0,6.0
ALO,52.0,Styria,2022,25.0,NaT,20.9,33.8,33.0,6.0,2,2620,897,6579,1280,1250,1214,1,0,5.0
ALO,53.0,Styria,2022,26.0,NaT,20.9,32.6,32.0,6.0,2,1854,454,5926,1306,1250,1214,1,0,4.0
ALO,54.0,Styria,2022,27.0,NaT,20.9,32.3,32.0,7.0,2,2429,996,6217,1281,1250,1214,1,0,3.0
ALO,55.0,Styria,2022,28.0,NaT,20.8,31.9,32.0,7.0,2,1574,427,5664,1261,1250,1214,1,0,2.0
ALO,56.0,Styria,2022,29.0,NaT,20.6,31.8,32.0,7.0,2,1910,785,5749,1229,1250,1214,1,0,1.0
ALO,57.0,Styria,2022,30.0,0 days 02:10:50.818000,20.3,31.8,33.0,6.0,2,6891,794,6788,8937,1141,1214,1,0,1.0
ALO,58.0,Styria,2022,31.0,0 days 02:12:43.377000,20.4,31.2,34.0,10.0,2,20856,11885,12437,9751,1159,1086,1,0,
ALO,59.0,Styria,2022,1.0,NaT,20.4,30.9,34.0,14.0,2,12933,11605,5219,588,1250,1099,1,0,
ALO,60.0,Styria,2022,2.0,NaT,20.2,30.9,35.0,14.0,2,944,597,5091,851,1250,1214,1,0,
ALO,61.0,Styria,2022,3.0,NaT,20.3,31.2,35.0,13.0,2,464,73,4951,882,1250,1214,1,0,
ALO,62.0,Styria,2022,4.0,NaT,20.4,31.1,35.0,12.0,2,395,213,4885,647,1250,1214,1,0,
ALO,63.0,Styria,2022,5.0,NaT,20.5,30.8,33.0,12.0,2,666,549,4822,778,1250,1214,1,0,
ALO,64.0,Styria,2022,6.0,NaT,20.4,30.6,34.0,12.0,2,859,623,4977,832,1250,1214,1,0,
ALO,65.0,Styria,2022,7.0,NaT,20.2,30.4,34.0,12.0,2,913,572,5019,913,1250,1214,1,0,
ALO,66.0,Styria,2022,8.0,NaT,20.0,30.6,34.0,12.0,2,1341,556,5350,1175,1250,1214,1,0,
ALO,67.0,Styria,2022,9.0,NaT,19.8,30.6,34.0,11.0,2,1014,351,5308,979,1250,1214,1,0,
ALO,68.0,Styria,2022,10.0,NaT,19.9,30.6,34.0,11.0,2,934,678,5090,761,1250,1214,1,0,
ALO,69.0,Styria,2022,11.0,NaT,20.0,31.4,34.0,11.0,2,842,544,5160,707,1250,1214,1,0,
ALO,70.0,Styria,2022,12.0,NaT,20.1,31.5,33.0,10.0,2,585,124,5188,745,1250,1214,1,0,
BOT,1.0,Styria,2022,1.0,NaT,20.3,30.3,37.0,19.0,2,8200,14560,7100,2174,1250,221,1,0,5.0
BOT,2.0,Styria,2022,2.0,NaT,20.3,30.3,36.0,19.0,2,3255,969,6912,2260,1250,1214,1,0,4.0
BOT,3.0,Styria,2022,3.0,NaT,20.4,30.4,37.0,19.0,2,3093,724,6734,2102,1250,1214,1,0,3.0
BOT,4.0,Styria,2022,4.0,NaT,20.4,30.2,34.0,19.0,2,2891,605,6583,1983,1250,1214,1,0,2.0
BOT,5.0,Styria,2022,5.0,NaT,20.4,30.2,34.0,19.0,2,2829,508,6537,1995,1250,1214,1,0,1.0
BOT,6.0,Styria,2022,6.0,0 days 01:09:38.848000,20.4,29.9,34.0,19.0,2,3512,617,6410,4707,384,1214,1,0,33.0
BOT,7.0,Styria,2022,1.0,NaT,20.4,29.4,35.0,19.0,0,14115,11968,5945,1513,1250,336,1,0,32.0
BOT,8.0,Styria,2022,2.0,NaT,20.3,29.6,36.0,19.0,0,2165,879,5749,1464,1250,1214,1,0,31.0
BOT,9.0,Styria,2022,3.0,NaT,20.4,30.4,35.0,19.0,0,1925,744,5706,1334,1250,1214,1,0,30.0
BOT,10.0,Styria,2022,4.0,NaT,20.5,30.7,35.0,19.0,0,2008,741,5631,1511,1250,1214,1,0,29.0
BOT,11.0,Styria,2022,5.0,NaT,20.5,29.8,35.0,19.0,0,1999,841,5697,1337,1250,1214,1,0,28.0
BOT,12.0,Styria,2022,1.0,NaT,20.4,29.8,35.0,18.0,0,2558,770,6127,1761,1250,1214,1,0,27.0
BOT,13.0,Styria,2022,2.0,NaT,20.4,29.5,36.0,16.0,0,2582,842,6211,1656,1250,1214,1,0,26.0
BOT,14.0,Styria,2022,3.0,NaT,20.4,29.3,35.0,16.0,0,2457,762,6055,1708,1250,1214,1,0,25.0
BOT,15.0,Styria,2022,4.0,NaT,20.1,29.0,36.0,17.0,0,3055,848,6697,1969,1250,1214,1,0,24.0
BOT,16.0,Styria,2022,5.0,NaT,20.1,29.0,36.0,17.0,0,2430,508,6164,1807,1250,1214,1,0,23.0
BOT,17.0,Styria,2022,6.0,NaT,20.0,28.8,37.0,18.0,0,3060,840,6674,2009,1250,1214,1,0,22.0
BOT,18.0,Styria,2022,7.0,NaT,19.8,28.5,37.0,18.0,0,2373,530,6067,1798,1250,1214,1,0,21.0
BOT,19.0,Styria,2022,8.0,NaT,19.8,28.5,37.0,18.0,0,2614,917,6284,1551,1250,1214,1,0,20.0
BOT,20.0,Styria,2022,9.0,NaT,19.8,28.8,37.0,18.0,0,2594,919,6260,1545,1250,1214,1,0,19.0
BOT,21.0,Styria,2022,10.0,NaT,19.9,28.8,36.0,17.0,0,2401,856,5929,1663,1250,1214,1,0,18.0
BOT,22.0,Styria,2022,11.0,NaT,20.0,29.3,36.0,17.0,0,2574,757,5957,1951,1250,1214,1,0,17.0
BOT,23.0,Styria,2022,12.0,NaT,20.1,29.8,36.0,17.0,0,2876,927,6281,1947,1250,1214,1,0,16.0
BOT,24.0,Styria,2022,13.0,NaT,20.1,29.8,34.0,17.0,0,2785,855,6265,1879,1250,1214,1,0,15.0
BOT,25.0,Styria,2022,14.0,NaT,20.2,29.4,35.0,16.0,0,2530,818,6147,1667,1250,1214,1,0,14.0
BOT,26.0,Styria,2022,15.0,NaT,20.2,29.9,36.0,16.0,0,2746,884,6272,1798,1250,1214,1,0,13.0
BOT,27.0,Styria,2022,16.0,NaT,20.3,30.4,35.0,15.0,0,2850,931,6258,1906,1250,1214,1,0,12.0
BOT,28.0,Styria,2022,17.0,NaT,20.4,30.4,34.0,14.0,0,2678,861,6091,1878,1250,1214,1,0,11.0
BOT,29.0,Styria,2022,18.0,NaT,20.3,31.1,35.0,14.0,0,3003,864,6628,1890,1250,1214,1,0,10.0
BOT,30.0,Styria,2022,19.0,NaT,20.3,31.6,34.0,13.0,0,2856,972,6313,1836,1250,1214,1,0,9.0
BOT,31.0,Styria,2022,20.0,NaT,20.3,31.2,34.0,13.0,0,2707,915,6113,1849,1250,1214,1,0,8.0
BOT,32.0,Styria,2022,21.0,NaT,20.3,31.2,35.0,13.0,0,2830,880,6292,1894,1250,1214,1,0,7.0
BOT,33.0,Styria,2022,22.0,NaT,20.4,31.9,33.0,13.0,0,3124,1202,6513,2001,1250,1214,1,0,6.0
BOT,34.0,Styria,2022,23.0,NaT,20.4,32.3,34.0,13.0,0,2721,886,6243,1784,1250,1214,1,0,5.0
BOT,35.0,Styria,2022,24.0,NaT,20.5,32.9,34.0,13.0,0,2803,834,6443,1768,1250,1214,1,0,4.0
BOT,36.0,Styria,2022,25.0,NaT,20.8,33.6,33.0,13.0,0,2637,850,6244,1692,1250,1214,1,0,3.0
BOT,37.0,Styria,2022,26.0,NaT,20.8,33.6,33.0,14.0,0,3185,846,6732,2213,1250,1214,1,0,2.0
BOT,38.0,Styria,2022,27.0,NaT,20.8,33.6,32.0,14.0,0,2960,746,6457,2067,1250,1214,1,0,1.0
BOT,39.0,Styria,2022,28.0,0 days 01:49:28.231000,20.7,33.2,33.0,15.0,0,3777,946,6899,4489,944,1214,1,0,
BOT,40.0,Styria,2022,29.0,NaT,20.7,33.2,33.0,18.0,0,12427,11241,5711,1173,1250,883,1,0,
BOT,41.0,Styria,2022,30.0,NaT,20.6,33.1,33.0,17.0,0,1764,838,5440,1296,1250,1214,1,0,
BOT,42.0,Styria,2022,31.0,NaT,20.6,33.5,34.0,17.0,0,1869,682,5511,1512,1250,1214,1,0,
BOT,43.0,Styria,2022,32.0,NaT,20.7,33.8,34.0,17.0,0,1708,261,5729,1521,1250,1214,1,0,
BOT,44.0,Styria,2022,33.0,NaT,20.8,34.3,33.0,16.0,0,2433,220,6066,2112,1250,1214,1,0,
BOT,45.0,Styria,2022,34.0,NaT,21.0,34.3,32.0,16.0,0,1877,410,5806,1499,1250,1214,1,0,
BOT,46.0,Styria,2022,35.0,NaT,21.0,34.1,32.0,16.0,0,1959,676,5672,1478,1250,1214,1,0,
BOT,47.0,Styria,2022,36.0,NaT,21.0,34.1,33.0,14.0,0,2115,619,5923,1475,1250,1214,1,0,
BOT,48.0,Styria,2022,37.0,NaT,21.1,34.3,32.0,14.0,0,1833,654,5524,1484,1250,1214,1,0,
BOT,49.0,Styria,2022,38.0,NaT,20.9,34.4,32.0,13.0,0,1928,688,5639,1460,1250,1214,1,0,
BOT,50.0,Styria,2022,39.0,NaT,20.8,34.0,32.0,13.0,0,1588,276,5780,1311,1250,1214,1,0,
BOT,51.0,Styria,2022,40.0,NaT,20.8,33.8,32.0,13.0,0,1778,378,6016,1194,1250,1214,1,0,
BOT,52.0,Styria,2022,41.0,NaT,20.9,33.8,33.0,13.0,0,3279,322,7338,1771,1250,1214,1,0,
BOT,53.0,Styria,2022,42.0,NaT,20.9,32.6,32.0,13.0,0,2193,436,6115,1572,1250,1214,1,0,
BOT,54.0,Styria,2022,43.0,NaT,20.9,32.3,32.0,13.0,0,2680,1222,6098,1512,1250,1214,1,0,
BOT,55.0,Styria,2022,44.0,NaT,20.8,31.9,32.0,13.0,0,1744,266,5935,1349,1250,1214,1,0,
BOT,56.0,Styria,2022,45.0,NaT,20.4,31.7,32.0,13.0,0,2005,300,6196,1382,1250,1214,1,0,
BOT,57.0,Styria,2022,46.0,NaT,20.3,31.8,33.0,12.0,0,10969,418,11260,6160,1250,1214,1,0,
BOT,58.0,Styria,2022,47.0,NaT,20.4,31.2,34.0,12.0,0,15312,5093,10961,7128,1250,1214,1,0,
BOT,59.0,Styria,2022,48.0,NaT,20.4,30.9,34.0,11.0,0,3140,1524,6195,1339,1250,1214,1,0,
BOT,60.0,Styria,2022,49.0,NaT,20.2,30.9,35.0,11.0,0,2081,598,5458,1889,1250,1214,1,0,
BOT,61.0,Styria,2022,50.0,NaT,20.3,31.2,35.0,11.0,0,873,169,5217,1073,1250,1214,1,0,
BOT,62.0,Styria,2022,51.0,NaT,20.4,31.1,35.0,11.0,0,1379,158,5697,1284,1250,1214,1,0,
BOT,63.0,Styria,2022,52.0,NaT,20.5,30.8,33.0,11.0,0,1628,246,5725,1449,1250,1214,1,0,
